Name,Images,Title,Year,Dims (Inches),Materials,Notes / Exhibition Text,Dims (Metric)
531,"SP-TONSFELDTJ520B.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/jlVOGjH5be1KLf2feBYx9g/HgQADUvugg7Wrr6OHyXvt1eXh8jd5mOKKoof3CsXMcT_0CS8CX0VuMiKeRmSXm7QcKyMYMj5E1Fp6qVT1u6Eee7j8dgMohPPbFCMhMWxyas/Vu6smZmT9pDoSiApTD5eoOx0Yx_uNqWw8xOGDd_BHHk),SP-TONSFELDTJ520A.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/wjtwRK8x3ifEAVGxDu91AA/-RKB9aOVXn5wpfcgFfB82BfN2wmHOLwRXfdjtNVBPV1uNkocQvzz83mpvIv74yzEoyRgGo_Su26Qo1n9TNBQhr3EyAhhGIYM00fIIY3cWG4/GdX56jdtTi2rLQ6QTlQK1noqVHOb9vBkQHbaUVTS9Yo)",Untitled,2015,46 x 28.5 x 1.5,"pigment inks, epoxy resin, prism film, hydrocal, pigment inks on hydrographic film, CFL tubes",,116.84 x 72.39 x 3.81
530,SP-TONSFELDTJ519.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/0Xpttr2CScZXc6nNhVsxMw/eDVE9-yUIGXEym4R4vZ4HVZwjhqk-xxwcsbPCyCjg-tIJPrpdwBdqSseU04l1SyeF2NMkHppuqAytXaDXATFZsqhMGHiePfUZrcrszJZlV4/hDamlOqRbzBLg9wql3OtO_bUXiBAkeLJtGvxtAKAL38),Untitled,2015,12.25 x 14.5 x 1,"UV cured pigment print on hydrocal, pigment inks, spray paint",,31.12 x 36.83 x 2.54
529,SP-TONSFELDTJ518.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/4OsNsQdwFWBuf2afoFupEQ/-Dot6Aro8altBjK6yNAJzKFWmKdr4YMZ3otooIN1zR_wUlzNqPEVTDDlnsNoPY7lwS-jS325lax23OezgRffFYaM_9NCzu6jemkMibVYUrc/IxIjj2w3fLXOy4zm0dtfsEbw-vk-wABzOwh8w_VFHyk),"Breakfast, Motel 6",2015,11.25 x 16.5 x 1,UV cured pigment print on hydrocal,,28.58 x 41.91 x 2.54
528,SP-TONSFELDTJ517.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/lSPYb3NHn_Lkyn-N6x1SmA/P8BHzCVX0i7KBCUlQx7NrUCMcp-LtkVB_vb5TLhctQP8EQ4Y39c8fxu90QIM4DvBMuWU1j1INnX2LXIyZ9jyxG5U9M09ldmesCXPjBDex9w/biTaOfj4fpXY52jzHFxbFw3Vme1jCKOYv341AvVCkZ8),Adrenaline Tattoo,2015,32 x 48,"UV cured pigment print on hydrocal, spray paint, epoxy resin, pigment inks",,81.28 x 121.92
527,SP-TONSFELDTJ516.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/v2esPrO7PpbZS9xZkZBMmw/V_c9fmPJsJJJPKYIvHD6hzJA7Ed4r10NTFc3jaL0PFajdqnsGMDYcFZ_ADzBfNCspIU_sbIZcTTbtbGgQbUY7cISlDFYfrm0jA5rUyNNOhY/L0QAgWgT0Sykv48np7yLCJfH6IDI7kBjHSJm-uEKsNg),BOM - DAC,2015,50 x 64,"UV cured pigment print on hydrocal, spray paint, liquid crystal, pigment inks, paper",,127 x 162.56
526,SP-TONSFELDTJ515.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Kxk6Io5sL5HAc6XDdey_sg/-Ac0w0Vj9vagpwbfv5p468Qy_y9-fOtWONVp53utVPcd1C3-66_5u6_5AuVjCHhnewULB1bPvzcLn2dLg2QVeioLvB4-Y5IeKdR7G_DiqTQ/4Edozn3PiPT5LK_xY_mUdwLc2OZurvXxL9eESYOYtyU),Lenox Hill,2015,13 x 19,UV cured pigment print on hydrocal,,33.02 x 48.26
525,SP-TONSFELDTJ514.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/FjIETH6KmzNcbnG8Q_tEww/7lTQl_0TWDHG1W1F6PH6N4BcGg8qrjoG8NOTymMvRRBdetfV3bEF8vpwgp-keBKue4R_k8W-0BV3kT9Vt6KWcRvGWg0jqidFa4BKW_R5gBY/b5jjhvBG6RjKKdC85yvM9LeryzXakRiivCoWlj5sLM4),Untitled,2015,32 x 48,"UV cured pigment print on hydrocal, spray paint, epoxy resin, pigment inks",,81.28 x 121.92
524,"SP-TONSFELDTJ513A.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/CWIdW5O-GPH8h1ww9aBhaQ/oKEC0quRd6OFdemjk0HCTRyCNPyvk4OOwVfJ9TViEl38f9BPjyfVRnIiezwxMqa3Tmd8x5DF2ii2byO3PX-Li27KT9wJkruVb7H6pmdxPTA/jWUS93IhIwR7BsBu3AR9SuvMraw-aOjOUKeFs197xJ8),SP-TONSFELDTJ513B.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/uVwzYAjVERkAH437SIM_3Q/I5nW-8ON5YCpZ4zwBRYvHH-9Fl-NfseaYsFj4O3dL5AvQd9FkOYZpOegbnuVUOjMLZDbBXRPkFZ02wQUmI3RyDAbT-K5DUO6xUOo0ciDcSg/48ejASrroqEmdlj1xRh-7CqBhGNh_Ge1fj-gcKnbRV0)",Untitled,2015,32 x 52,"brightness enhancement film, pigment inks in hydrocal, wood, plastic, spray paint",,81.28 x 132.08
523,"SP-TONSFELDTJ512B.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/L6ujTDnZJumxAeJm8axkvw/v0VsFt9WVVceMnjl21VVVqGUq2pMjsz2V9CrrQW2OscxtrUN_zLOqhsg6ps5cH1aPLWAkZ14ItdyjDzUBYWo_vxubq3MKId1QmjNoWkuP9M/avpmVh5p9TcBVAd1NEI-nXJO66dq0mhRgoW-4qWuVlM),SP-TONSFELDTJ512.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/2xgWNdxNwTM5y6s417PO9g/2jtDTILYqU6mt8hrONhgeJH8FDGa9LzaSBQ94nqNjt6mg05sOnvlfT8SqYTKvKGFLLXjo9Rtb-YnUiy3wboK4FwLhXUKYp113wcnP4uqVog/WxiotprpKYf38Zn86-k-tBpRfUKB5spaz-MX460SijU)",Untitled (with Shaker Pig),2015,32 x 52,"brightness enhancement film, pigment inks and spray paint in hydrocal, nylon webbing, pigment inks on hydrographic film",,81.28 x 132.08
522,SP-TONSFELDTJ511.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/sFIsJjb_66nkgW8uOic0ow/YicYrsxZhKnpPnbqlkCN1t5yQtB1B9Csl3Z3HaKpzE9_cXa5cf6kUu5wBqLbgb95Rax3BhUQspB2ySuEX0-zeTF3hI679oabp1Vhm3VvQA4/z0LlsbHsYdqwUkpGR70jMZQJKOfdpYt64PCSVoyJ0do),Untitled,2015,22.5 x 38,LED television backlight,,57.15 x 96.52
521,SP-TONSFELDTJ509.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/wl6U0trLoTiYLBEbxtWkww/0uU27-plFG4GY_iC3i2d0BgzW6kXKr8rCjTOfUHRmLGWrMWNMh5SoSEufIWiGjEmKjAcXBQi3jtT96SF_hGwLNI7k0II8sVgydD3RO1MHYE/7nEmQZEKMrtcUTjLRZOgL12uuZ54JuS548QJZhaQ4mk),Untitled,2015,32.75 x 56.75 x 4,"LED television backlight panel, figerglass, hydrocal, pigment inks",,
520,SP-TONSFELDTJ508.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/4V3tA8kZb9miu4TnkDPP4Q/cruhT3AkhMlwKwEJVHOMJnIuge8irjbgjtnZmecWaF5LQI62mau2EJL32EPySHuWuBDZjPrRQcrsuLoztLArsG465WTF0Wjp9UhF5WHH0as/Ro7cz78IygJjHGr6KUUnEdv39DcX2sdPyyUHu_Tmzxk),Untitled,2015,30 x 35,"pigment inks, styrofoam, sawdust in hydrocal",,76.2 x 88.9
519,SP-TONSFELDTJ507.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/BFE-2vnKVluaQS_aCXDQ-A/Cny9GLthSa-gaFaK4B8qe2PH3yk74U6n4Jh99IGB3xkVZo3H535E7fGbGYOMF2DBoEfhhST91V5FXBQmqSQkXPQVJvMuv7oGGhe8JB7o3ZI/5mew0NyRKjANXZInPcJz3pXDfIB2gl_yqPROtsegohI),Untitled,2015,30 x 47.5,"pigment inks, styrofoam, sawdust in hydrocal",,76.2 x 120.65
518,"SP-TONSFELDTJ506D.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/w_Eq_d8JPKpl1aCRmu9LZg/SXZMU-j6cVHEV3ZVcm7Nn2t3yt8TwSBAON0aL9W6Pkop-zg_rkivaLdJeRJaba5PkiYjb6Vl6I2JxrZVquHq_UoNwYHG6fp_7Yb8ZswZZvU/lcszfmX6lweJvXX6lTE9H0zNkX1miAM5MFMvYOEXx4E),SP-TONSFELDTJ506C.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/pyCDlYhuIKsICoMqOm7XOA/sdD-jJCUzamBR0k_mqzkncUen6fv7bNvjtL0ipctVwD6B7vUxGwvfYnetVmEcpYRg-6OTgvHE4S3OEp9W4VaJjf4d1KAltaOPG1jpH9O6is/UYzGEWzbz3l6fKgau8WEvC_ZbLHaeauXn5YOEKhp_r8),SP-TONSFELDTJ506A.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/dzwEEElhaNGtDSi9c0dv1A/vRpur8U3W9BN8wJ9NNS9xkTI1VHFE4NT4KHo5sxIMTIPmF8l1d6jqG7auk7uKvEPO5feW7K9iE0bDydPvenM9z0I07d9g2aDJCJf8u-I5GM/CrFI3h46QdV5XigSB7q5Tn0gPs_oBPEPHb4OytqhJ8c),SP-TONSFELDTJ506B.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Q_uHC-uxMNn9NQYijxtJpg/QMdjb5INCZS1MgUVwVfj-L95l3VgGKrFC77Vl_g2j_wwoDkVedZZIa8HrhUwPV_idy1UIb_yknwUdIb3zdEC2gA3d5TcIpF2OVkDyQndq9Q/CzmKVdnRHvv-O2uALRrrkcp7hYokvbvPLUJ6kqUgMK4)",Untitled,2015,30 x 55 x 60,"LCD television, digital video, carbon fiber, fiberglass, CFL tubes, dust mask, pigment print on hydrographic film, pigment inks, resin",,76.2 x 139.7 x 152.4
517,"SP-TONSFELDTJ505_b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/-Mldnfla6yYrY7pvHnkgrA/whv7o7Wh7iATidzxq-WbZthsFTC-H45CuI37xXbPyclvVN4mUVQlWV0RdYm0LOrHMDWkowRdROKpZmH0KMrbSKAOabOxIdVyKIWNYTtHxPs/7DtiGdHu8CIo-hHVVm3p2u1RNShqXOzSRZva1fkn9tQ),SP-TONSFELDTJ505_d.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/wkp9CWIp0EoyoWG6shX1Ig/z6Gpfo5r1OuHQozJ5roPS_3hf8JaFlJWpUokBaEg5uXf_uKCSvyuMTui8zdWNIiJCon3lH1nj9RDwJHDgd9JpqmMgULfLVx9GgOWOH9nxn8/t3rbkDv24Bkrz7KDrvp3AuDqCkh8tqEdWsbGfY7pHq0),SP-TONSFELDTJ505_a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/VwlNBx5ByosIw_XtkJWH3g/7NNfGucIH17CFsrJe1LckJ4N1oOa7x1GPgfu-f9Q5b0CWJV4tro3kfeBhFs7WUMS65i-R3ComPRWzJ2i1fsqpCNCxqxWR1jDUXUVSXcouc4/Yh4NVa7UjyeU5Lmfb185gITe1CM1QDCgbzrBlXFrlhA),SP-TONSFELDTJ505_c.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/BNuQ9scxs83wsAv_eRHkTg/8Ds5eonG41estH9uMjXuEbnUvJ4ZnoYbhWPG68ulcci7JJq_7lH3iYGjZGZ6JICopQBrKanlq-4Mdn_0XtyydE4FM3BlGW5hWvenk3od3Nw/1RWIeiIi08la2WMKcctBTo8K74qiAvgFJLmWo0Kc5NU)",Untitled,2015,,"LCD television, grapefruit, digital video",,
511,"SP-TONSFELDTJ499c.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/_gnWLM0mN5wQkEjkC05oHQ/0okJ7J8BOnn2LGgjRaK94ZnUAUTnolWCDu3veX8GW7TgSVyhTXQdA1tVeHlV1wzVMfFhBtlB4jPPjx5LHDAAQO_I5XfHKufSg5v551y5-4g/YlJYdpdrIjlWDkBdGWxiZVV6ond77ERG7do5GiMe154),SP-TONSFELDTJ499b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/jkAkI0eX_xufp0LtyRGSYQ/R-UV48GUtWAzATy6oCMSAGyg6tcrU4afsOGoWp4vED6A9XmFrEmEqtE3UAG_EBoYc7UYqptljeXWMuiofzchZSNx3blc1OdgMDN7ekuY3WI/6sZnSkmlCId0JG-7y26cjxw5FP1wseVa5urcTtmfTpw),SP-TONSFELDTJ499e.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/v9vz5Nslv6Yc5SymBm62iA/781SwpZ1bceKBwh4U3NSIK3ovH1jBC04cLohQFIxCnmlJAsX2Xx2R1SXBJh4jaLTiMbYaQNB533G3xh_tUHl01XzY2e_I-kjS2r8XsG6ZRw/6qxYbRrpb6baphks48bAixcmr6h4WeZgZZ9Pq529h9I),SP-TONSFELDTJ499d.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/thY03ZbH_GekEjDpLvryMw/ZoDsgtAXItqhR0G8p1zlAVN6buCNuBea0p_YwyoV0SPWB-pLMcMedtfNLVf57mBBRNA6xfWhQuUwZNU-4PbyHC_EDctsGQD4jh86d-Ddfwg/wtzc4OtwXmTb1dDOTyq6mIFwk_XaiZvq4MUwlPrrN6I)",Untitled,2015,,"LCD television, HD video, power cable, maple, dye ink",,
505,"SP-TONSFELDTJ493a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Em-JBnOsxk8DPQEVNIOlgA/uK6I06fBhhtZDCGcSwRBfq979J6o9Z8Dtq0u1QWb9QhMg5oedYOZiVDkzSr0ToJvkeGx_S1iGdwuxWX2MCtsDX6PkPK6fS6qeCXSwBiveiY/tDvobMWBNgpjSbaJ1SaKJotK-vV4_dKS4OUDMYDeOcw),SP-TONSFELDTJ493b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/tLIQmcowJIB3byALPUwASw/cv-DnhSUmHCCpxenjjgSvWL-Za3BZTwDZv5bSe7DHW_OFWXEW6OqZWDBMwEsXs6qKxMTsAoRhqhazrHCTwVFW5znpqnQfkJdtsDhGpGhtIY/M1HKSIXcydvxhlNVlETcLxXz4NI-AU0KbCRYGrYk4Ok)",Untitled (with stretched Rome tree),2015,17.5 x 30 x 1.5,"pigment inks, dye inks, hydrocal, prism film, microfiber cloth, tape",,44.5 x 76.2 x 3.8
504,"SP-TONSFELDTJ492a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/YgGoh-ctDKpDz6wTjb3mxw/p01nkbZehhp2ljp5D-6qzNYEkqHAr3vn4ylx1lkWLS84JoVaTRdjEtfy-DI5uvAxcwKy5x8o-cSjLOK3ZTpwawYoLkIFF6hTCicuEX5JZTA/kVw9u8nPU9BKJrpm-zwP_Ii3mqsdHtSSL58_ACa--Lw),SP-TONSFELDTJ492b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/q-xkaQc5FHApP_iJEmaoIg/0R3ISpeQB7K2WQHN4QrbI3Yjl-XrpuU9KfguXhlPgyMx-Sc5L1Fk3Dfb9OE_Vk84IOXDpxUzAkWgjOVz6ywHFlD0ZgpMT_SWgSGI9s8U8Yk/wUC8eh-OSrGuCREBn4ouz9obPQrszqOZxEc_oqTEv1M)",Untitled (Milovan hand 2)  ,2015,15.875 x 22 x 1.625,"pigment ink on paper, prism film, hydrocal in artists frame",,40.3 x 55.9 x 4.1
503,"SP-TONSFELDTJ491a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/tF29RoQ5mLRLGvZWC5YAqw/T5U8dXFfLjGlkj-EvXDcPTG_4BHnz76S-KvWzOyvPa_6UkKXOwEAfdwt3dl1oz_ATHbb4wdUVkonYaGY5SK0Qtjr-MGBWcH8utusthawcXM/7bsXyzQFGeD4ymDBp-ZrHr2gBTO0j2VZAEjXne9i6-8),SP-TONSFELDTJ491b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/EzDO2qT7-OSlIW1QiXKTgg/fPCJyZUZIwHoFOczqLNpwBcIAPAiydml4NZF6mBA5E-lTyMV0478r4GFOcKbd_3p4EAOvHHgPNBds7MhhiTyGPRNFMbS-t1wQpAA4jD4b2s/Hilb7FfVBVkJOpMJ-RdYS43y_OLabqALyLSziIGEPyo)",Untitled ,2015,13.875 x 21.5 x 1.125,"dye inks on paper, LCD display housing (steel, plastic, rubber, cfl tubes, wiring, prism film)",,96.2 x 54.6 x 2.9
502,"SP-TONSFELDTJ490b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/oIlGaL5HGeSWyf2cVeYv3Q/iq6Ba93hlwjrDOUOrHyjGkcBA-CHllkhYpnJWvn62FnSqQP7FKjyUjf47ShT_indXTrvbRDaDkPswH6AlTlGP-qXqMBsacd39hG9jCfQrFI/l1QajSzkavNi9Q3aOAw12EuqXMABCYGcEdQdd5lIwa4),SP-TONSFELDTJ490a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/222o9htKAM7QMAkUeAJSvg/fws14INzw_mTuosC6jV1D9znIk_U8itxqoDHMsFCx3uBhNVtkuRm91onpt1BvJ73DnuquagUZwCOSSbxuDa35Hw3keUWRMGquMK7iY_dFHA/ij__WhCKHZiLf2CwCrFQ56GKdN2KlOjF74oBZpbJ8zo)",Untitled (with niece),2015,17.5 x 30.25 x 1.5,"pigment print on paper, prism film, maple, finishing nails, dye inks, pigment inks, chopped fiberglass, spray foam insulation, tape, hydrocal",,44.5 x 76.8 x 3.8
501,SP-TONSFELDTJ489.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/IuDFI18gK9g824ykWe00Uw/1dKefVuTWHAFyOqbwrLAd_zqPFPtvBo481TpcnoJikHdPyjrBP-VHpiS4Xv4MLaKDQoP3mE7e5HX55pezHr9-9i_I0JzgL8G7XoQtkuffxg/G0-6WKmyBtjsadZNV2gsGtR7N5JXwGdQZbb0q6uumFw),Untitled (with camp girl / Dhaka ),2015,32.375 x 52.5 x .5,"C-print, pigment print on paper, pigment print on tyvek, spray paint and pigment print on diffusion film, pigment inks, hydrocal",,82.2 x 133.4 x 1.3
500,"SP-TONSFELDTJ488a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/cSG6muRAIrVJUPtSntScBQ/ZTubDUURWDdOwt6QwyhngYSafcGCPluz0KQCWXwM1g5ECbK7LPH45SS19MBe8K3xgQgFBzyWlK1m5dE16vVPukQeA-Wz0Sw0Y1IyMwWsQZg/QOr-9N2WlsqkA2oIQkSIf1hgssQOQGrBiPjA6e5Tg3M),SP-TONSFELDTJ488b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/p5HOUyE7mrZWeDvDe9ztsg/pcYHI0x9enaqlSyFJ3dgyGcaxiHZpcvjmtwLN_Cwjk84S18t6p8CHn7KDNftAr8gvEYUOLiJlDc4lknsEnZUtoLaNLrtREBrtVBSZw6iTmQ/UWcZ4Z7pVtPMzbX4u9FXZx89FzzrVxaheXIJA0gLGW0)",Untitled (with pumpkin),2015,32.375 x 46.5 x .125,"pigment print on paper, pigment print on diffusion film, prism film, pigment inks, hydrocal",,82.2 x 118.1 x .3
499,SP-TONSFELDTJ487.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/MAQhHWE_w7FBEorqP8Ig9Q/OGZEVotd-Ilu6_UuQgE8t7e5O_VNBmBs6jQBDu1ZFPWZJhtese_VhnzqBNwbs76zRDc8Z1z_DTdOCtMYCipS1P-L2YMiUsIGKDnOG3jyZFY/sTdBh5bUfgBjjviDpD5NBdpPz5UhNnDVG0YdGdU96WY),Untitled (with door),2015,32.25 x 57 x .5,"pigment print on tyvek, diffusion film, pigment inks, hydrocal",,81.9 x 144.8 x 1.3
498,SP-TONSFELDTJ486.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/yhEOKFkjVWi8MFnXjWM0dA/OurrWU6QXwpC1wJAi6tqY38WGJoeXSbdXQV8lchQjydICuygAcnFbLID5N1_HIcHica5MXmPI2PzrdlSepkIsOer_9LSb54Xekyn0hmpy2s/WvL7e9CRor9TmCQ2-yMLGxo7HXGOwZhgw6LVcR0-9cg),Untitled,2015,15 x 21 x 1.5,"pigment inks, spray paint, camera sensor, hydrocal",,
496,SP-TONSFELDTJ484.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/0uk69e8ozPx-or6RiZSilA/Bw8_-MqqqaUvC83JhqthQCYbBO4ptWoTRBin0jMXzCcJGlWpefR2sRgmzq7YzGQc-t_x4tutOCA8YbAoeogichqFUNg4FNmVKdkVzpq5xR0/TE-DxKKy0qNfUWMPqntXMtxthZy530qPTqSGtUkHG8Q),Hand (Milovan),2015,16 x 22 x 1.75,"pigment print in paper, prism film, hydrocal in artist's frame",,
494,SP-TONSFELDTJ476.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/vaLy6jQs32Af2lIy5_7O8Q/f3QQFijjxd8S1jOF_RLXOGqhCsh3PbpyWU5oLHHz5VEC7KxFZxPTZZTqqGAkDWL3uCGFgFApOz4Js9GethzQH8Le0F-ylDtsoA6Hs35qXr8/VynzA73ifLEDI3Oz2_tDlUrR45wKr50kBAEg2TtIoQA),Untitled,2015,17 x 24,pigment print on plaster,,43 x 61
493,SP-TONSFELDTJ482.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/RsqTbtz2nVHkC-VMa2Ze_A/dQ0BsmnSlB4Z4bB8hejGN8SCWhP18jH5_vjt0ues8Ah9znMpUapUFpgcbZRhdUff0IXv2uJjep_pU9wdAdInyhCLYBNeGwEFBMTuloCxL14/V8A8DeqeJ17OKiI2uJMS2HkgocUFNxtCwn3CV42Hgp4),Untitled,2015,25.5 x 35.6 x 3,"spider's web, spray paint on foam-core",,64.8 x 90.5 x 7.3
492,SP-TONSFELDTJ481.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/REwS5-aGqb3QtxgM_Dt6-A/6Nl4Lx3erlwwiZUn6VI_l_NV8S23QVRNgF1AIxY7Suz2Fowa-_gKTy50SGKpEkk4_8hdnB1wQzLFVCbq4f1WdQUdaRv5TdPC1h4sutNGbns/9B190qNG_53XHAAx20QNEavQlA3a2EzJO85jl8iZdHE),Untitled,2015,25.5 x 35.6 x 3,"spider's web, spray paint on foam-core",,64.8 x 90.5 x 7.3
489,"SP-TONSFELDTJ478a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/PU8F6qE0VdVU-gtMfOSdng/e7ChinCLWUqIg8u6B2qgF-9WkfzgvGoWEHvWX4T-sXpFa0spXVMKwZBFGwmcQf5PR36paTAduSEGnlgYNnwDVomJi3Gy8CkzjhVnMiZHfHQ/KALMHXELGyOgz6ZvWF5UP0kudIL5LeEFounQam176zg),SP-TONSFELDTJ478b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/MQeEtJAzu2XY4-x6YkxhGQ/qd66Exfo9lSCa7u3ZuRcGXrglTFhkkfzyxu5OAXrRr6vW55Mx444xg1zyGtADUDjZD9b2faTMX190dE-NFm7WAe18YDO6Us2RQQMVN3VLFM/GCYrH3qMDuj4q_hQr_hZAlwsNWZmUF_BSaL-d4E--6I)",Untitled,2015,18.75 x 27.5 x 1.75,"pigment prints on paper, pigment ink, CFL tube and prism film in artist's frame",,47.6 x 70 x 4.4
488,"SP-TONSFELDTJ477a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/SnRxN61Btk5UN15FFE1eew/Ueh4qSId8smJVqlwTOzSX-2gQZUg4CWqjDXOGnkLZga4-g62ND4Q_N2aiqxdInhoqZcNMhnOXrzpaVHuJGj5uk-F1SSc-bWPlm5dKFR2w_4/1_fyUSeTgw0s48iIZwEQrBrzsGYIMwQ0tnbttsHH7SU),SP-TONSFELDTJ477b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/NTg4AZkh0ifzBGIb3MrYow/AjNFsNQq4qAiobX9ZO0yp-HRA3gwNZJ9wbWKBPT32FeycDOxQO4X5dphVIklCDXVVSSq1RLE-9l6xGFS5XaSsKGvsX1OmqknNVpLVHFs4GE/sNAHX9u4NFEzl21z3qqk6tDE4hKDdncRomh01_1FMF0)",Untitled,2015,18.75 x 27.5 x 1.75,"pigment print on paper, LCD screen and prism film in artist's frame",,47.6 x 70 x 4.4
487,SP-TONSFELDTJ475c.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/oj5Taohkrn2_R8UmTZz9NA/nPz8RCe7T8r3JSM1RPhRpwFcPgio6LcOArKMylH2tOkwHVRoCMEShwGA5MNoy69_P_wZQgA3XRwB2MjIlVZBaMr7oH2JgEHsVEcQM5mdfDA/sPxmOTpHNm4BGDjEYrW1j6WUkiTbMKs9oybElYLiLUU),Untitled,2015,each: 11 x 14 x .5,"pigment inks, hydrocal, camera lens",,27.9 x 35.6 x 1.3
486,"SP-TONSFELDTJ474a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/a-_ecwK_SY6zAwzJO-fs6g/049o2KtvW5U-s53EUmuPytJdTXJQ1b0BYH1uw2jt851ZiCn9XZv9zT1HwdtmUuADNa8WcwsLLqgAcnsvaOvFlnWVlmC4hQ2CcSkSJ3WSLKQ/GHfxjR_p-LGF4HzXXcO4iy8wwO_QPLh51LGLx_dK02g),SP-TONSFELDTJ474b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/xayTNwTmQ2Qt-O5J5kB5jQ/NwdeWiErsv2Oo6h280UWXCqGDNJ_ey4h42fawABBPGDsIxQUEjuCoOdMt4qjOa2tadJdydvjyK8mrrUhU3-c1LBJnHWc3HLOHUiZiT3II9g/G5htr3VMvsdaCxV1Izk8uHkEf4Z2ElJpMEcfFNXYii0)",Untitled,2015,22.5 x 38.25 x 3.25,"LCD television display housing, CFL tube, pigment print on paper, C-print, pigment inks, hydrocal, prism film",,57.2 x 97.2 x 8.3
485,"SP-TONSFELDTJ473c.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/-secHLmnYFviGtSnGmUtnQ/oRMgohfwAz4AyYKJerQCxLmpjf4JZ3ZDaFFtHjaTB1IzyDUwx4_Z4OnDi5cuhFkzd3pRAI1sicHG_288G1ck-lBA2Ms2WGRv8emmKhCeh5w/TDiZ53SMQQzUKWi_6RhG8cpm1m65QEbKDx_xAxD2ILw),SP-TONSFELDTJ473b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/nEwT7EZQzMyYlfePVybYUA/9ZotlMVDdLj_AqEwgn7kO6pJ1yDRrYNeNSZR1mM0-DaU1xPhe_DDJZYyNPuKQ_Tc-MISS02ZrbQaLH9MhtLi50-6EA_uYXvtilj1xwgFAOE/uF8W1wp_CMc7SxXSAO4dPLTLHoRaIQizuwOmiXMadmI)",Untitled,2015,31 x 48.25 x 3,"cotton cloth, pigment prints on paper, electrical cable, maple, pigment print on diffusion film, pigment inks, finishing nails, prism film, hydrocal",,78.7 x 122.6 x 7.6
